ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-01,104.47631529823833,159.49765709453555,263.066594022475,104.47631529823833,104.47631529823833,108.49405293374384,108.49405293374384,108.49405293374384,108.49405293374384,108.49405293374384,108.49405293374384,0.0,0.0,0.0,212.97036823198218
2023-12-31,108.0472035528386,216.04702882286543,314.51407879790094,108.04720348974134,108.04720362327177,155.27615305447753,155.27615305447753,155.27615305447753,155.27615305447753,155.27615305447753,155.27615305447753,0.0,0.0,0.0,263.3233566073161
2024-12-31,111.63771207257399,189.06437487328836,288.58662608616726,111.6377118793381,111.63771229986948,127.63833239667775,127.63833239667775,127.63833239667775,127.63833239667775,127.63833239667775,127.63833239667775,0.0,0.0,0.0,239.27604446925176
2025-12-31,115.21841045974183,199.68413928176992,304.6237799555769,115.21841006991106,115.2184108796167,137.00617124405537,137.00617124405537,137.00617124405537,137.00617124405537,137.00617124405537,137.00617124405537,0.0,0.0,0.0,252.22458170379718
2026-12-31,118.79910884690966,217.4855338521077,316.49114342188847,118.7991082330684,118.79910949467993,146.22251417285867,146.22251417285867,146.22251417285867,146.22251417285867,146.22251417285867,146.22251417285867,0.0,0.0,0.0,265.0216230197683
2027-12-31,122.3798072340775,226.54548249707034,327.38417572848397,122.37980634962922,122.37980814589453,155.27615305442785,155.27615305442785,155.27615305442785,155.27615305442785,155.27615305442785,155.27615305442785,0.0,0.0,0.0,277.65596028850536
2028-12-31,125.97031575381294,202.03715621673118,301.6790778316551,125.97031452955623,125.97031699559604,127.63833239668627,127.63833239668627,127.63833239668627,127.63833239668627,127.63833239668627,127.63833239668627,0.0,0.0,0.0,253.60864815049922
2029-12-31,129.55101414098075,213.406669051359,317.1393052104963,129.5510125719647,129.55101576604486,137.0061712441406,137.0061712441406,137.0061712441406,137.0061712441406,137.0061712441406,137.0061712441406,0.0,0.0,0.0,266.55718538512133
2030-12-31,133.1317125281486,227.56011783525824,326.1966700113272,133.13171062744743,133.1317145765226,146.22251417283906,146.22251417283906,146.22251417283906,146.22251417283906,146.22251417283906,146.22251417283906,0.0,0.0,0.0,279.3542267009876
2031-12-31,136.7124109153164,240.74400788348967,341.78157581025596,136.7124086475606,136.71241329491983,155.27615305454526,155.27615305454526,155.27615305454526,155.27615305454526,155.27615305454526,155.27615305454526,0.0,0.0,0.0,291.9885639698617
2032-12-31,140.30291943505182,217.599859179798,316.7930759785397,140.30291676660684,140.30292226802484,127.63833239678736,127.63833239678736,127.63833239678736,127.63833239678736,127.63833239678736,127.63833239678736,0.0,0.0,0.0,267.94125183183917
2033-12-31,143.88361782221966,231.99984349731616,329.70544974820507,143.88361471311663,143.88362112129153,137.00617124407617,137.00617124407617,137.00617124407617,137.00617124407617,137.00617124407617,137.00617124407617,0.0,0.0,0.0,280.88978906629586
2034-12-31,147.4643162093875,247.99346910145337,345.46111597838035,147.46431260485764,147.46431990261198,146.22251417300993,146.22251417300993,146.22251417300993,146.22251417300993,146.22251417300993,146.22251417300993,0.0,0.0,0.0,293.68683038239743
2035-12-31,151.04501459655535,257.45655552592456,357.01285850027875,151.04501063433304,151.04501878388757,155.27615305451386,155.27615305451386,155.27615305451386,155.27615305451386,155.27615305451386,155.27615305451386,0.0,0.0,0.0,306.32116765106923
2036-12-31,154.63552311629073,231.3622880667629,338.98382614429505,154.63551866848735,154.63552779727635,127.6383323966839,127.6383323966839,127.6383323966839,127.6383323966839,127.6383323966839,127.6383323966839,0.0,0.0,0.0,282.2738555129746
2037-12-31,158.2162215034586,244.56774148853566,342.2985607288781,158.2162164966919,158.21622667628537,137.0061712439875,137.0061712439875,137.0061712439875,137.0061712439875,137.0061712439875,137.0061712439875,0.0,0.0,0.0,295.22239274744607
2038-12-31,161.7969198906264,253.3743996384482,352.7943822335046,161.79691435883453,161.79692543079963,146.2225141729228,146.2225141729228,146.2225141729228,146.2225141729228,146.2225141729228,146.2225141729228,0.0,0.0,0.0,308.0194340635492
2039-12-31,165.37761827779426,270.06136855553217,373.34845648247443,165.37761213638163,165.37762440245058,155.27615305441668,155.27615305441668,155.27615305441668,155.27615305441668,155.27615305441668,155.27615305441668,0.0,0.0,0.0,320.6537713322109
2040-12-31,168.9681267975297,248.56456495805838,343.3372038454277,168.96812011879138,168.96813334668585,127.63833239667436,127.63833239667436,127.63833239667436,127.63833239667436,127.63833239667436,127.63833239667436,0.0,0.0,0.0,296.60645919420404
2041-12-31,172.5488251846975,259.4507901302512,360.37412990930835,172.54881782879724,172.54883207423921,137.0061712441098,137.0061712441098,137.0061712441098,137.0061712441098,137.0061712441098,137.0061712441098,0.0,0.0,0.0,309.55499642880727
2042-12-31,176.12952357186535,269.9597428782823,372.21961633794297,176.1295156114818,176.1295310905597,146.22251417285432,146.22251417285432,146.22251417285432,146.22251417285432,146.22251417285432,146.22251417285432,0.0,0.0,0.0,322.35203774471967
2043-12-31,179.7102219590332,283.01011139382314,387.23833731284844,179.7102134105722,179.71023007571625,155.27615305456044,155.27615305456044,155.27615305456044,155.27615305456044,155.27615305456044,155.27615305456044,0.0,0.0,0.0,334.9863750135936
