ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2028-12-31,60.68562435385498,219.07105634538598,334.26809281847414,60.685622904783315,60.68562570696136,220.16979567657384,220.16979567657384,220.16979567657384,220.16979567657384,220.16979567657384,220.16979567657384,0.0,0.0,0.0,280.85542003042883
2029-12-31,65.30556916995263,222.04831977286196,344.24338964898783,65.30556732819397,65.30557096277025,217.59512068880196,217.59512068880196,217.59512068880196,217.59512068880196,217.59512068880196,217.59512068880196,0.0,0.0,0.0,282.9006898587546
2030-12-31,69.92551398605033,225.06234592293998,344.403027107378,69.92551171335519,69.92551630002193,212.72454786607892,212.72454786607892,212.72454786607892,212.72454786607892,212.72454786607892,212.72454786607892,0.0,0.0,0.0,282.6500618521293
2031-12-31,74.54545880214802,217.95662190628363,343.4592233055558,74.54545609180491,74.54546156166225,205.5687541779797,205.5687541779797,205.5687541779797,205.5687541779797,205.5687541779797,205.5687541779797,0.0,0.0,0.0,280.1142129801277
2032-12-31,79.17806100130352,237.43022012141208,358.6926345988256,79.17805785331994,79.17806424884643,220.16979567653695,220.16979567653695,220.16979567653695,220.16979567653695,220.16979567653695,220.16979567653695,0.0,0.0,0.0,299.34785667784047
2033-12-31,83.79800581740118,242.2315375609445,362.200489531718,83.79800222490287,83.79800959985208,217.59512068884206,217.59512068884206,217.59512068884206,217.59512068884206,217.59512068884206,217.59512068884206,0.0,0.0,0.0,301.3931265062432
2034-12-31,88.41795063349886,237.89119425232695,365.8166924412108,88.4179464999481,88.4179548563125,212.72454786601548,212.72454786601548,212.72454786601548,212.72454786601548,212.72454786601548,212.72454786601548,0.0,0.0,0.0,301.1424984995143
2035-12-31,93.03789544959656,239.174695211766,359.19605618392205,93.03789081624461,93.03790030773543,205.5687541780026,205.5687541780026,205.5687541780026,205.5687541780026,205.5687541780026,205.5687541780026,0.0,0.0,0.0,298.60664962759915
2036-12-31,97.67049764875206,259.21845130897447,381.0261034652724,97.6704925459026,97.67050317022198,220.16979567658987,220.16979567658987,220.16979567658987,220.16979567658987,220.16979567658987,220.16979567658987,0.0,0.0,0.0,317.8402933253419
2037-12-31,102.29044246484975,257.32754620209886,383.3967792340263,102.29043681208795,102.29044873198866,217.59512068889106,217.59512068889106,217.59512068889106,217.59512068889106,217.59512068889106,217.59512068889106,0.0,0.0,0.0,319.8855631537408
2038-12-31,106.9103872809474,261.858911023909,381.7559935192796,106.91038095211542,106.91039406320787,212.72454786609043,212.72454786609043,212.72454786609043,212.72454786609043,212.72454786609043,212.72454786609043,0.0,0.0,0.0,319.6349351470378
2039-12-31,111.5303320970451,258.90507700814766,376.55964225636654,111.53032523744697,111.5303395898799,205.56875417817454,205.56875417817454,205.56875417817454,205.56875417817454,205.56875417817454,205.56875417817454,0.0,0.0,0.0,317.09908627521963
2040-12-31,116.1629342962006,276.3845106125168,393.9468610650518,116.16292674284514,116.16294259423209,220.16979567658097,220.16979567658097,220.16979567658097,220.16979567658097,220.16979567658097,220.16979567658097,0.0,0.0,0.0,336.3327299727816
